Date,Year,Quarter,Month,Week,Weekday,Day,DayOfYear,Revenue,PreChristmas,WeekdayRevenue_mean,WeekdayRevenue_median,WeekdayRevenue_IQR,MonthRevenue_mean,MonthRevenue_median,MonthRevenue_IQR,QuarterRevenue_mean,QuarterRevenue_median,QuarterRevenue_IQR,PreChristmasRevenue_mean,PreChristmasRevenue_std,RevenueLag_7d,RevenueLag_14d,RevenueLag_30d,RollingMean_7d,RollingStd_7d,RollingMax_7d,RollingMean_30d,RollingStd_30d,RollingMax_30d,UniqueCustomers
2010-11-09,2010,4,11,45,1,9,313,27444.53,1,13140.664166666667,11548.115,5785.575000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-10,2010,4,11,45,2,10,314,26936.24,1,12369.126041666668,11869.78,5797.93,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-11,2010,4,11,45,3,11,315,31226.22,1,15114.165416666669,14577.54,5030.915000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-12,2010,4,11,45,4,12,316,17154.79,1,9699.178958333334,8698.96,3767.045000000002,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-15,2010,4,11,46,0,15,319,20684.37,1,11487.295319148936,11753.04,6541.135000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-16,2010,4,11,46,1,16,320,24759.33,1,13140.664166666667,11548.115,5785.575000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-17,2010,4,11,46,2,17,321,26855.260000000002,1,12369.126041666668,11869.78,5797.93,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-18,2010,4,11,46,3,18,322,22580.23,1,15114.165416666669,14577.54,5030.915000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-19,2010,4,11,46,4,19,323,19532.61,1,9699.178958333334,8698.96,3767.045000000002,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-22,2010,4,11,47,0,22,326,19883.03,1,11487.295319148936,11753.04,6541.135000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-23,2010,4,11,47,1,23,327,32163.72,1,13140.664166666667,11548.115,5785.575000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-24,2010,4,11,47,2,24,328,24197.53,1,12369.126041666668,11869.78,5797.93,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-25,2010,4,11,47,3,25,329,35676.97,1,15114.165416666669,14577.54,5030.915000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-26,2010,4,11,47,4,26,330,15382.75,1,9699.178958333334,8698.96,3767.045000000002,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-29,2010,4,11,48,0,29,333,24654.71,1,11487.295319148936,11753.04,6541.135000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-11-30,2010,4,11,48,1,30,334,27966.47,1,13140.664166666667,11548.115,5785.575000000001,,,,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-12-01,2010,4,12,48,2,1,335,20859.8,1,12369.126041666668,11869.78,5797.93,12022.734782608697,16452.29,18943.795000000002,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-12-02,2010,4,12,48,3,2,336,24825.27,1,15114.165416666669,14577.54,5030.915000000001,12022.734782608697,16452.29,18943.795000000002,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-12-03,2010,4,12,48,4,3,337,10261.47,1,9699.178958333334,8698.96,3767.045000000002,12022.734782608697,16452.29,18943.795000000002,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-12-06,2010,4,12,49,0,6,340,20256.63,1,11487.295319148936,11753.04,6541.135000000001,12022.734782608697,16452.29,18943.795000000002,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-12-07,2010,4,12,49,1,7,341,14893.87,1,13140.664166666667,11548.115,5785.575000000001,12022.734782608697,16452.29,18943.795000000002,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-12-08,2010,4,12,49,2,8,342,22466.41,1,12369.126041666668,11869.78,5797.93,12022.734782608697,16452.29,18943.795000000002,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
2010-12-09,2010,4,12,49,3,9,343,17660.08,1,15114.165416666669,14577.54,5030.915000000001,12022.734782608697,16452.29,18943.795000000002,16012.464999999998,18559.0,8493.822500000002,17048.520327868853,6702.103127104946,,,,,,,,,,0.0
